id,timestamp,sensor_id,temperature,humidity
211076,2025-10-25 17:19:09,DHT11_02,22.0,47.0
211078,2025-10-25 17:19:12,DHT11_02,22.0,13.0
211080,2025-10-25 17:19:16,DHT11_02,22.0,11.0
211082,2025-10-25 17:19:19,DHT11_02,22.0,45.0
211084,2025-10-25 17:19:23,DHT11_02,22.0,46.0
211086,2025-10-25 17:19:26,DHT11_02,22.0,57.0
211088,2025-10-25 17:19:30,DHT11_02,22.0,11.0
211090,2025-10-25 17:19:33,DHT11_02,22.0,62.0
211092,2025-10-25 17:19:37,DHT11_02,22.0,12.0
211094,2025-10-25 17:19:40,DHT11_02,22.0,49.0
211096,2025-10-25 17:19:44,DHT11_02,22.0,63.0
211098,2025-10-25 17:19:47,DHT11_02,22.0,50.0
211100,2025-10-25 17:19:51,DHT11_02,22.0,48.0
211102,2025-10-25 17:19:54,DHT11_02,22.0,41.0
211104,2025-10-25 17:19:58,DHT11_02,22.0,46.0
211106,2025-10-25 17:20:01,DHT11_02,22.0,51.0
211108,2025-10-25 17:20:05,DHT11_02,22.0,47.0
211110,2025-10-25 17:20:09,DHT11_02,22.0,11.0
211112,2025-10-25 17:20:12,DHT11_02,22.0,15.0
211114,2025-10-25 17:20:16,DHT11_02,22.0,47.0
211116,2025-10-25 17:20:19,DHT11_02,22.0,14.0
211118,2025-10-25 17:20:23,DHT11_02,22.0,47.0
211120,2025-10-25 17:20:26,DHT11_02,22.0,17.0
211122,2025-10-25 17:20:30,DHT11_02,22.0,45.0
211124,2025-10-25 17:20:33,DHT11_02,22.0,43.0
211126,2025-10-25 17:20:37,DHT11_02,22.0,15.0
211128,2025-10-25 17:20:40,DHT11_02,22.0,18.0
211130,2025-10-25 17:20:44,DHT11_02,22.0,48.0
211132,2025-10-25 17:20:47,DHT11_02,22.0,46.0
211134,2025-10-25 17:20:51,DHT11_02,22.0,46.0
211136,2025-10-25 17:20:54,DHT11_02,22.0,47.0
211138,2025-10-25 17:20:58,DHT11_02,22.0,62.0
211140,2025-10-25 17:21:01,DHT11_02,22.0,46.0
211142,2025-10-25 17:21:05,DHT11_02,22.0,55.0
211144,2025-10-25 17:21:08,DHT11_02,22.0,43.0
211146,2025-10-25 17:21:12,DHT11_02,22.0,47.0
211148,2025-10-25 17:21:16,DHT11_02,22.0,31.0
211150,2025-10-25 17:21:19,DHT11_02,22.0,42.0
211152,2025-10-25 17:21:23,DHT11_02,22.0,61.0
211154,2025-10-25 17:21:26,DHT11_02,22.0,45.0
211156,2025-10-25 17:21:30,DHT11_02,22.0,39.0
211158,2025-10-25 17:21:33,DHT11_02,22.0,41.0
211160,2025-10-25 17:21:37,DHT11_02,22.0,18.0
211162,2025-10-25 17:21:40,DHT11_02,22.0,32.0
211164,2025-10-25 17:21:44,DHT11_02,22.0,62.0
211166,2025-10-25 17:21:47,DHT11_02,22.0,44.0
211168,2025-10-25 17:21:51,DHT11_02,22.0,45.0
211170,2025-10-25 17:21:54,DHT11_02,22.0,34.0
211172,2025-10-25 17:21:58,DHT11_02,22.0,12.0
211174,2025-10-25 17:22:01,DHT11_02,22.0,34.0
211176,2025-10-25 17:22:05,DHT11_02,22.0,16.0
211178,2025-10-25 17:22:08,DHT11_02,22.0,62.0
211180,2025-10-25 17:22:12,DHT11_02,22.0,63.0
211182,2025-10-25 17:22:16,DHT11_02,22.0,20.0
211184,2025-10-25 17:22:19,DHT11_02,22.0,44.0
211186,2025-10-25 17:22:23,DHT11_02,22.0,50.0
211188,2025-10-25 17:22:26,DHT11_02,22.0,48.0
211190,2025-10-25 17:22:30,DHT11_02,22.0,49.0
211192,2025-10-25 17:22:33,DHT11_02,22.0,59.0
211194,2025-10-25 17:22:37,DHT11_02,22.0,48.0
211196,2025-10-25 17:22:40,DHT11_02,22.0,46.0
211198,2025-10-25 17:22:44,DHT11_02,22.0,47.0
211200,2025-10-25 17:22:47,DHT11_02,22.0,63.0
211202,2025-10-25 17:22:51,DHT11_02,22.0,42.0
211204,2025-10-25 17:22:54,DHT11_02,22.0,41.0
211206,2025-10-25 17:22:58,DHT11_02,22.0,49.0
211208,2025-10-25 17:23:01,DHT11_02,22.0,40.0
211210,2025-10-25 17:23:05,DHT11_02,22.0,46.0
211212,2025-10-25 17:23:08,DHT11_02,22.0,49.0
211214,2025-10-25 17:23:12,DHT11_02,22.0,48.0
211216,2025-10-25 17:23:16,DHT11_02,22.0,48.0
211218,2025-10-25 17:23:19,DHT11_02,22.0,63.0
211220,2025-10-25 17:23:23,DHT11_02,22.0,64.0
211222,2025-10-25 17:23:26,DHT11_02,22.0,64.0
211224,2025-10-25 17:23:30,DHT11_02,22.0,62.0
211226,2025-10-25 17:23:33,DHT11_02,22.0,63.0
211228,2025-10-25 17:23:37,DHT11_02,22.0,55.0
211230,2025-10-25 17:23:40,DHT11_02,22.0,63.0
211232,2025-10-25 17:23:44,DHT11_02,22.0,63.0
211234,2025-10-25 17:23:47,DHT11_02,22.0,63.0
211236,2025-10-25 17:23:51,DHT11_02,22.0,63.0
211238,2025-10-25 17:23:54,DHT11_02,22.0,62.0
211240,2025-10-25 17:23:58,DHT11_02,22.0,63.0
211242,2025-10-25 17:24:01,DHT11_02,22.0,63.0
211244,2025-10-25 17:24:05,DHT11_02,22.0,62.0
211246,2025-10-25 17:24:08,DHT11_02,22.0,56.0
211248,2025-10-25 17:24:12,DHT11_02,22.0,20.0
211250,2025-10-25 17:24:15,DHT11_02,22.0,44.0
211252,2025-10-25 17:24:19,DHT11_02,22.0,46.0
211254,2025-10-25 17:24:23,DHT11_02,22.0,46.0
211256,2025-10-25 17:24:26,DHT11_02,22.0,56.0
211258,2025-10-25 17:24:30,DHT11_02,22.0,43.0
211260,2025-10-25 17:24:33,DHT11_02,22.0,15.0
211262,2025-10-25 17:24:37,DHT11_02,22.0,17.0
211264,2025-10-25 17:24:40,DHT11_02,22.0,17.0
211266,2025-10-25 17:24:44,DHT11_02,22.0,48.0
211268,2025-10-25 17:24:47,DHT11_02,22.0,45.0
211270,2025-10-25 17:24:51,DHT11_02,22.0,49.0
211272,2025-10-25 17:24:54,DHT11_02,22.0,49.0
211274,2025-10-25 17:24:58,DHT11_02,22.0,47.0
211276,2025-10-25 17:25:01,DHT11_02,22.0,46.0
211278,2025-10-25 17:25:05,DHT11_02,22.0,48.0
211280,2025-10-25 17:25:08,DHT11_02,22.0,48.0
211282,2025-10-25 17:25:12,DHT11_02,22.0,45.0
211284,2025-10-25 17:25:15,DHT11_02,22.0,12.0
211286,2025-10-25 17:25:19,DHT11_02,22.0,45.0
211288,2025-10-25 17:25:22,DHT11_02,22.0,47.0
211290,2025-10-25 17:25:26,DHT11_02,22.0,36.0
211292,2025-10-25 17:25:29,DHT11_02,22.0,44.0
211294,2025-10-25 17:25:33,DHT11_02,22.0,44.0
211296,2025-10-25 17:25:37,DHT11_02,22.0,47.0
211298,2025-10-25 17:25:40,DHT11_02,22.0,48.0
211300,2025-10-25 17:25:44,DHT11_02,22.0,57.0
211302,2025-10-25 17:25:47,DHT11_02,22.0,62.0
211304,2025-10-25 17:25:51,DHT11_02,22.0,32.0
211306,2025-10-25 17:25:54,DHT11_02,22.0,50.0
211308,2025-10-25 17:25:58,DHT11_02,22.0,48.0
211310,2025-10-25 17:26:01,DHT11_02,22.0,42.0
211312,2025-10-25 17:26:05,DHT11_02,22.0,48.0
211314,2025-10-25 17:26:08,DHT11_02,22.0,62.0
211316,2025-10-25 17:26:12,DHT11_02,22.0,63.0
211318,2025-10-25 17:26:15,DHT11_02,22.0,49.0
211320,2025-10-25 17:26:19,DHT11_02,22.0,48.0
211322,2025-10-25 17:26:22,DHT11_02,22.0,62.0
211324,2025-10-25 17:26:26,DHT11_02,22.0,47.0
211326,2025-10-25 17:26:29,DHT11_02,22.0,46.0
211328,2025-10-25 17:26:33,DHT11_02,22.0,11.0
211330,2025-10-25 17:26:36,DHT11_02,22.0,11.0
211332,2025-10-25 17:26:42,DHT11_02,22.0,54.0
211334,2025-10-25 17:26:46,DHT11_02,22.0,49.0
211336,2025-10-25 17:26:49,DHT11_02,22.0,12.0
211338,2025-10-25 17:26:53,DHT11_02,22.0,11.0
211340,2025-10-25 17:26:56,DHT11_02,22.0,11.0
211342,2025-10-25 17:27:00,DHT11_02,22.0,14.0
211344,2025-10-25 17:27:03,DHT11_02,22.0,20.0
211346,2025-10-25 17:27:07,DHT11_02,22.0,42.0
211348,2025-10-25 17:27:10,DHT11_02,22.0,18.0
211350,2025-10-25 17:27:14,DHT11_02,22.0,63.0
211352,2025-10-25 17:27:17,DHT11_02,22.0,17.0
211354,2025-10-25 17:27:21,DHT11_02,22.0,80.0
211356,2025-10-25 17:27:25,DHT11_02,22.0,50.0
211358,2025-10-25 17:27:28,DHT11_02,22.0,56.0
211360,2025-10-25 17:27:32,DHT11_02,22.0,63.0
211362,2025-10-25 17:27:35,DHT11_02,22.0,58.0
211364,2025-10-25 17:27:39,DHT11_02,22.0,47.0
211366,2025-10-25 17:27:42,DHT11_02,22.0,55.0
211368,2025-10-25 17:27:46,DHT11_02,22.0,55.0
211370,2025-10-25 17:27:49,DHT11_02,22.0,53.0
211372,2025-10-25 17:27:53,DHT11_02,22.0,51.0
211374,2025-10-25 17:27:56,DHT11_02,22.0,58.0
211376,2025-10-25 17:28:00,DHT11_02,22.0,50.0
211378,2025-10-25 17:28:03,DHT11_02,22.0,51.0
211380,2025-10-25 17:28:07,DHT11_02,22.0,47.0
211383,2025-10-25 17:28:13,DHT11_02,22.0,46.0
211385,2025-10-25 17:28:16,DHT11_02,22.0,63.0
211387,2025-10-25 17:28:20,DHT11_02,22.0,47.0
211389,2025-10-25 17:28:23,DHT11_02,22.0,45.0
211391,2025-10-25 17:28:27,DHT11_02,22.0,63.0
211393,2025-10-25 17:28:30,DHT11_02,22.0,49.0
211395,2025-10-25 17:28:34,DHT11_02,22.0,11.0
211397,2025-10-25 17:28:37,DHT11_02,22.0,15.0
211399,2025-10-25 17:28:41,DHT11_02,22.0,32.0
211401,2025-10-25 17:28:45,DHT11_02,22.0,11.0
211403,2025-10-25 17:28:48,DHT11_02,22.0,11.0
211405,2025-10-25 17:28:52,DHT11_02,22.0,11.0
211407,2025-10-25 17:28:55,DHT11_02,22.0,63.0
211409,2025-10-25 17:28:59,DHT11_02,22.0,64.0
211411,2025-10-25 17:29:02,DHT11_02,22.0,65.0
211413,2025-10-25 17:29:06,DHT11_02,22.0,63.0
211415,2025-10-25 17:29:09,DHT11_02,22.0,62.0
211417,2025-10-25 17:29:13,DHT11_02,22.0,65.0
211419,2025-10-25 17:29:16,DHT11_02,22.0,65.0
211421,2025-10-25 17:29:20,DHT11_02,22.0,49.0
211423,2025-10-25 17:29:23,DHT11_02,22.0,62.0
211425,2025-10-25 17:29:27,DHT11_02,22.0,54.0
211427,2025-10-25 17:29:30,DHT11_02,22.0,58.0
211429,2025-10-25 17:29:34,DHT11_02,22.0,50.0
211431,2025-10-25 17:29:37,DHT11_02,22.0,57.0
211433,2025-10-25 17:29:41,DHT11_02,22.0,63.0
211435,2025-10-25 17:29:44,DHT11_02,22.0,57.0
211437,2025-10-25 17:29:50,DHT11_02,22.0,63.0
211439,2025-10-25 17:29:54,DHT11_02,22.0,59.0
211441,2025-10-25 17:29:57,DHT11_02,22.0,57.0
211443,2025-10-25 17:30:01,DHT11_02,22.0,61.0
211445,2025-10-25 17:30:04,DHT11_02,22.0,59.0
211447,2025-10-25 17:30:08,DHT11_02,22.0,61.0
211449,2025-10-25 17:30:11,DHT11_02,22.0,62.0
211451,2025-10-25 17:30:15,DHT11_02,22.0,65.0
211454,2025-10-25 17:30:21,DHT11_02,22.0,65.0
211456,2025-10-25 17:30:24,DHT11_02,22.0,64.0
211458,2025-10-25 17:30:28,DHT11_02,22.0,59.0
211460,2025-10-25 17:30:31,DHT11_02,22.0,48.0
211462,2025-10-25 17:30:35,DHT11_02,22.0,63.0
211464,2025-10-25 17:30:39,DHT11_02,22.0,64.0
211466,2025-10-25 17:30:42,DHT11_02,22.0,43.0
211469,2025-10-25 17:30:48,DHT11_02,22.0,64.0
211471,2025-10-25 17:30:52,DHT11_02,22.0,57.0
211473,2025-10-25 17:30:55,DHT11_02,22.0,63.0
211475,2025-10-25 17:30:59,DHT11_02,22.0,64.0
211477,2025-10-25 17:31:02,DHT11_02,22.0,63.0
211479,2025-10-25 17:31:06,DHT11_02,22.0,63.0
211481,2025-10-25 17:31:09,DHT11_02,22.0,62.0
211483,2025-10-25 17:31:13,DHT11_02,22.0,11.0
211485,2025-10-25 17:31:16,DHT11_02,22.0,11.0
211487,2025-10-25 17:31:20,DHT11_02,22.0,13.0
211489,2025-10-25 17:31:23,DHT11_02,22.0,45.0
211491,2025-10-25 17:31:27,DHT11_02,22.0,12.0
211493,2025-10-25 17:31:30,DHT11_02,22.0,13.0
211495,2025-10-25 17:31:34,DHT11_02,22.0,48.0
211497,2025-10-25 17:31:37,DHT11_02,22.0,11.0
211499,2025-10-25 17:31:41,DHT11_02,22.0,11.0
211501,2025-10-25 17:31:44,DHT11_02,22.0,64.0
211503,2025-10-25 17:31:48,DHT11_02,22.0,64.0
211505,2025-10-25 17:31:52,DHT11_02,22.0,64.0
211507,2025-10-25 17:31:55,DHT11_02,22.0,63.0
211509,2025-10-25 17:31:59,DHT11_02,22.0,64.0
211511,2025-10-25 17:32:02,DHT11_02,22.0,59.0
211513,2025-10-25 17:32:06,DHT11_02,22.0,45.0
211515,2025-10-25 17:32:09,DHT11_02,22.0,11.0
211517,2025-10-25 17:32:13,DHT11_02,22.0,56.0
211519,2025-10-25 17:32:16,DHT11_02,22.0,50.0
211521,2025-10-25 17:32:20,DHT11_02,22.0,11.0
211523,2025-10-25 17:32:23,DHT11_02,22.0,14.0
211525,2025-10-25 17:32:27,DHT11_02,22.0,46.0
211527,2025-10-25 17:32:30,DHT11_02,22.0,49.0
211529,2025-10-25 17:32:34,DHT11_02,22.0,12.0
211531,2025-10-25 17:32:37,DHT11_02,22.0,62.0
211533,2025-10-25 17:32:41,DHT11_02,22.0,48.0
211535,2025-10-25 17:32:44,DHT11_02,22.0,48.0
211537,2025-10-25 17:32:48,DHT11_02,22.0,11.0
211539,2025-10-25 17:32:51,DHT11_02,22.0,63.0
211541,2025-10-25 17:32:55,DHT11_02,22.0,48.0
211543,2025-10-25 17:32:58,DHT11_02,22.0,48.0
211545,2025-10-25 17:33:02,DHT11_02,22.0,49.0
211547,2025-10-25 17:33:06,DHT11_02,22.0,49.0
211549,2025-10-25 17:33:09,DHT11_02,22.0,46.0
211551,2025-10-25 17:33:13,DHT11_02,22.0,53.0
211553,2025-10-25 17:33:16,DHT11_02,22.0,13.0
211555,2025-10-25 17:33:20,DHT11_02,23.0,10.0
211557,2025-10-25 17:33:23,DHT11_02,23.0,11.0
211559,2025-10-25 17:33:27,DHT11_02,22.0,36.0
211561,2025-10-25 17:33:30,DHT11_02,22.0,11.0
211563,2025-10-25 17:33:34,DHT11_02,22.0,41.0
211565,2025-10-25 17:33:37,DHT11_02,22.0,65.0
211567,2025-10-25 17:33:41,DHT11_02,22.0,62.0
211569,2025-10-25 17:33:44,DHT11_02,22.0,62.0
211571,2025-10-25 17:33:48,DHT11_02,22.0,64.0
211573,2025-10-25 17:33:51,DHT11_02,22.0,56.0
211575,2025-10-25 17:33:55,DHT11_02,22.0,49.0
211577,2025-10-25 17:33:58,DHT11_02,22.0,48.0
211579,2025-10-25 17:34:02,DHT11_02,22.0,52.0
211582,2025-10-25 17:34:08,DHT11_02,22.0,59.0
211584,2025-10-25 17:34:12,DHT11_02,22.0,61.0
211586,2025-10-25 17:34:15,DHT11_02,22.0,49.0
211588,2025-10-25 17:34:19,DHT11_02,22.0,57.0
211590,2025-10-25 17:34:22,DHT11_02,22.0,50.0
211592,2025-10-25 17:34:26,DHT11_02,22.0,50.0
211594,2025-10-25 17:34:29,DHT11_02,22.0,46.0
211596,2025-10-25 17:34:33,DHT11_02,22.0,13.0
211598,2025-10-25 17:34:36,DHT11_02,22.0,62.0
211600,2025-10-25 17:34:40,DHT11_02,22.0,46.0
211602,2025-10-25 17:34:43,DHT11_02,22.0,17.0
211604,2025-10-25 17:34:47,DHT11_02,22.0,51.0
211606,2025-10-25 17:34:50,DHT11_02,22.0,63.0
211608,2025-10-25 17:34:54,DHT11_02,22.0,58.0
211610,2025-10-25 17:34:57,DHT11_02,22.0,63.0
211612,2025-10-25 17:35:01,DHT11_02,22.0,17.0
211614,2025-10-25 17:35:04,DHT11_02,22.0,11.0
211616,2025-10-25 17:35:08,DHT11_02,22.0,41.0
211619,2025-10-25 17:35:14,DHT11_02,22.0,11.0
211621,2025-10-25 17:35:18,DHT11_02,22.0,53.0
211623,2025-10-25 17:35:21,DHT11_02,22.0,56.0
211625,2025-10-25 17:35:25,DHT11_02,22.0,65.0
211627,2025-10-25 17:35:28,DHT11_02,22.0,64.0
211629,2025-10-25 17:35:32,DHT11_02,22.0,65.0
211631,2025-10-25 17:35:35,DHT11_02,22.0,65.0
211633,2025-10-25 17:35:39,DHT11_02,22.0,65.0
211635,2025-10-25 17:35:42,DHT11_02,22.0,62.0
211637,2025-10-25 17:35:46,DHT11_02,22.0,60.0
211639,2025-10-25 17:35:49,DHT11_02,22.0,65.0
211641,2025-10-25 17:36:00,DHT11_02,22.0,58.0
211643,2025-10-25 17:36:03,DHT11_02,22.0,56.0
211645,2025-10-25 17:36:07,DHT11_02,22.0,46.0
211647,2025-10-25 17:36:10,DHT11_02,22.0,11.0
211649,2025-10-25 17:36:14,DHT11_02,22.0,65.0
211651,2025-10-25 17:36:17,DHT11_02,22.0,62.0
211653,2025-10-25 17:36:21,DHT11_02,22.0,51.0
211655,2025-10-25 17:36:24,DHT11_02,22.0,19.0
211657,2025-10-25 17:36:28,DHT11_02,22.0,37.0
211659,2025-10-25 17:36:32,DHT11_02,22.0,42.0
211661,2025-10-25 17:36:35,DHT11_02,22.0,43.0
211663,2025-10-25 17:36:39,DHT11_02,22.0,44.0
211665,2025-10-25 17:36:42,DHT11_02,22.0,46.0
211667,2025-10-25 17:36:46,DHT11_02,22.0,46.0
211669,2025-10-25 17:36:49,DHT11_02,22.0,47.0
211671,2025-10-25 17:36:53,DHT11_02,22.0,49.0
211673,2025-10-25 17:36:56,DHT11_02,22.0,56.0
211675,2025-10-25 17:37:00,DHT11_02,22.0,48.0
211677,2025-10-25 17:37:03,DHT11_02,22.0,45.0
211679,2025-10-25 17:37:07,DHT11_02,22.0,55.0
211681,2025-10-25 17:37:10,DHT11_02,22.0,50.0
211683,2025-10-25 17:37:14,DHT11_02,22.0,47.0
211685,2025-10-25 17:37:17,DHT11_02,22.0,50.0
211687,2025-10-25 17:37:21,DHT11_02,22.0,63.0
211689,2025-10-25 17:37:24,DHT11_02,22.0,58.0
211691,2025-10-25 17:37:28,DHT11_02,22.0,48.0
211693,2025-10-25 17:37:32,DHT11_02,22.0,16.0
211695,2025-10-25 17:37:35,DHT11_02,22.0,65.0
211697,2025-10-25 17:37:39,DHT11_02,22.0,63.0
211699,2025-10-25 17:37:42,DHT11_02,22.0,64.0
211701,2025-10-25 17:37:46,DHT11_02,22.0,62.0
211703,2025-10-25 17:37:49,DHT11_02,22.0,62.0
211705,2025-10-25 17:37:53,DHT11_02,22.0,63.0
211707,2025-10-25 17:37:56,DHT11_02,22.0,63.0
211709,2025-10-25 17:38:00,DHT11_02,22.0,62.0
211711,2025-10-25 17:38:03,DHT11_02,22.0,63.0
211713,2025-10-25 17:38:07,DHT11_02,22.0,63.0
211715,2025-10-25 17:38:10,DHT11_02,22.0,63.0
211717,2025-10-25 17:38:14,DHT11_02,22.0,62.0
211719,2025-10-25 17:38:18,DHT11_02,22.0,62.0
